,row ID,educationInfoForAgeGroupEstimation,workInfoForAgeGroupEstimation,gender,realAge,ageGroup,relationship,educationLevel,occupation,income
28,332355283950583038876281190939580571540,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
29,74071464870574343619457559205096952284,12,-1,1,-1.0,-1.0,-1,1,-1,-1
30,313276989058109478369242328786247878755,13,13,1,-1.0,-1.0,-1,-1,6,-1
31,308744722693824926128734391375935757166,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
32,205350269798302256810388911924315743943,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
33,153197458683992029781769170794020875048,14,14,0,-1.0,-1.0,-1,1,3,-1
34,203497394032225815225079865415344050254,15,-1,0,-1.0,-1.0,1,1,-1,-1
35,287511403500367630793369187642467230624,16,15,1,-1.0,-1.0,2,1,3,-1
36,319325140262595723205072869149629778142,-1,16,0,-1.0,-1.0,-1,-1,-1,-1
37,111880197975525701891099846837523066348,-1,-1,0,-1.0,-1.0,-1,-1,-1,-1
38,45305111524972260824270974611460956063,17,17,1,-1.0,-1.0,-1,1,5,-1
39,201488191308470461690170113557759302775,18,18,1,-1.0,-1.0,-1,-1,3,-1
40,54526586229841912374182204150955935762,19,19,0,-1.0,-1.0,-1,1,8,-1
41,226107868040322419571067558016609400032,-1,-1,0,-1.0,-1.0,-1,-1,-1,-1
42,286971744385778154633463881340922167485,-1,20,1,-1.0,-1.0,-1,-1,-1,-1
43,131288368284455966673766652486208448695,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
44,122152820990256486133219965365466477780,-1,21,1,-1.0,-1.0,-1,-1,6,-1
45,149029136506145764809716050348313319221,-1,22,0,-1.0,-1.0,-1,-1,-1,-1
46,23621470178196318578757905320052659809,-1,-1,1,-1.0,-1.0,3,-1,-1,-1
47,8762424821882514979935770998868682935,20,23,1,-1.0,-1.0,-1,-1,8,-1
48,318568704402945911494942755068101991856,21,-1,1,-1.0,-1.0,-1,-1,-1,-1
49,79913701757229276707930199710614921161,-1,-1,0,-1.0,-1.0,-1,-1,-1,-1
50,91296331580259899620455915627476381699,22,-1,1,-1.0,-1.0,1,1,-1,-1
51,112065001455075859006389837904045047987,-1,-1,0,-1.0,-1.0,-1,-1,-1,-1
52,87440279759370704242006415308054057140,23,24,1,-1.0,-1.0,-1,1,6,-1
53,145389842512476559448504228477220292283,24,25,1,-1.0,-1.0,-1,-1,3,-1
54,322806293168839183642118639486826326965,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
55,78657330930916128602463055050059919005,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
56,47944444590277055177819795037833674152,25,26,0,-1.0,-1.0,-1,1,-1,-1
57,147731283785422897517998721101676580454,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
58,34950151917992160251565024702799494735,26,27,0,-1.0,-1.0,-1,1,3,-1
59,312788444636218325927274452672817533796,-1,-1,0,-1.0,-1.0,-1,-1,-1,-1
60,86521459520190540455530196315296655107,-1,28,0,-1.0,-1.0,-1,-1,9,-1
61,99430022524797955422637875578893726444,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
62,254145382422766110226104861113090547663,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
63,103297068924862574659955239587607986169,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
64,206298606970150895221523398438513361164,27,-1,1,-1.0,-1.0,-1,-1,-1,-1
65,247251935869077097080798469610558344644,-1,29,1,-1.0,-1.0,-1,-1,2,-1
66,26475716878445965261110613944706623117,-1,30,1,-1.0,-1.0,-1,-1,-1,-1
67,77016938497946722521152737382552893323,-1,31,1,-1.0,-1.0,-1,-1,-1,-1
68,112167788650492617625598434667890148548,28,32,1,-1.0,-1.0,-1,1,3,-1
69,246494540818680812430081158422722144907,29,-1,1,-1.0,-1.0,-1,1,-1,-1
70,157052690409615707055929092634338986004,30,33,1,-1.0,-1.0,3,1,3,-1
71,267137919936989937333876692547913588949,31,34,1,-1.0,-1.0,-1,1,-1,-1
72,11940487957460235228955202722860592156,-1,35,1,-1.0,-1.0,-1,-1,3,-1
73,241530506967814215525271269704096813816,32,-1,0,-1.0,-1.0,-1,1,-1,-1
74,191767307904243264556126085833243736862,33,36,0,-1.0,-1.0,-1,1,-1,-1
75,314958662915774361279298554366557485195,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
76,6269676329142976474548034603438591804,34,-1,1,-1.0,-1.0,-1,2,-1,-1
77,78357638552350430835062867454431250000,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
78,273100989310483761725757132686056217153,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
79,67429225592895595858707478182046063805,35,37,1,-1.0,-1.0,1,1,-1,-1
80,211912810897351292428866127855152644059,36,-1,0,-1.0,-1.0,-1,1,-1,-1
81,191271492666440609948377357989835427141,-1,38,1,-1.0,-1.0,-1,-1,5,-1
82,311318064851653883164805382926783693404,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
83,68993377516431577790602211978913974030,37,-1,0,-1.0,-1.0,-1,1,-1,-1
84,129108647444723570800755600438307241081,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
85,43169379869890798264981170909774835918,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
86,95568235064085453976534433796186200722,38,39,1,-1.0,-1.0,-1,-1,3,-1
87,119997823409589790506444302430836887189,-1,-1,0,-1.0,-1.0,-1,-1,-1,-1
88,36665147188874143446245158995755493533,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
89,25078345358080160968677788588675421416,-1,-1,0,-1.0,-1.0,-1,-1,-1,-1
90,288971767070012411878635360211859964184,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
91,150489536000592375723236224287779692958,-1,-1,0,-1.0,-1.0,-1,-1,-1,-1
92,70332612160172081235566230954315560388,-1,40,1,-1.0,-1.0,-1,-1,3,-1
93,202829460131081865342596238814623707251,39,41,1,-1.0,-1.0,-1,1,-1,-1
94,261019162222926949770230920384127312221,-1,-1,0,-1.0,-1.0,-1,-1,-1,-1
95,325796379643144009427685058747937352856,40,42,0,-1.0,-1.0,-1,1,-1,-1
96,15462084778847519140025912448402867915,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
97,98940358861311561960534778710225616595,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
98,88228225075089387044080453518914197204,-1,-1,0,-1.0,-1.0,-1,-1,-1,-1
99,232060892216085675279822480459633319460,41,43,0,-1.0,-1.0,-1,3,-1,-1
100,23140173247333146261812116995534424247,-1,44,1,-1.0,-1.0,-1,-1,10,-1
101,318794890291714449744243280125265704074,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
102,14298354431177709175473735595375617602,-1,45,1,-1.0,-1.0,-1,-1,6,-1
103,199321526357994948290660303832232083356,42,46,0,-1.0,-1.0,-1,-1,9,-1
104,116374602403547999652654398174852609824,-1,47,0,-1.0,-1.0,-1,-1,-1,-1
105,232269632074775435372850615553818997978,-1,48,1,-1.0,-1.0,-1,-1,7,-1
106,1431082296840123985069054126741412446,-1,49,1,-1.0,-1.0,-1,-1,6,-1
107,45289300742812477159077765425130429650,-1,50,1,-1.0,-1.0,-1,-1,3,-1
108,243731704808263479336981283401985064505,-1,-1,1,-1.0,-1.0,1,-1,-1,-1
109,80488027939067353214405351067476313394,-1,-1,0,-1.0,-1.0,-1,-1,-1,-1
110,127672568368871782763672485543799229716,43,51,1,-1.0,-1.0,-1,1,7,-1
111,204912236562730708587724886631044524581,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
112,247983640318571133435420840368772770251,44,52,1,-1.0,-1.0,3,1,-1,-1
113,244951408359471068321342057534966950278,-1,-1,0,-1.0,-1.0,-1,-1,-1,-1
114,21312462267076463465795050626760407131,45,53,1,-1.0,-1.0,-1,-1,4,-1
115,199032282018253008694987291744172024025,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
116,235382092256547738758645232354892596344,46,54,0,-1.0,-1.0,-1,2,9,-1
117,241860910569917631635396998249153097312,47,-1,1,-1.0,-1.0,-1,-1,-1,-1
118,78854972853135261940746610457272204831,48,55,1,-1.0,-1.0,3,2,3,-1
119,89926871704626039342817312824611181223,49,-1,1,-1.0,-1.0,-1,3,-1,-1
120,272774900527816341685725802621577086541,-1,-1,0,-1.0,-1.0,-1,-1,-1,-1
121,15428058150239165161753911418264090811,-1,-1,0,-1.0,-1.0,-1,-1,-1,-1
122,322195330135484663798622643448043925518,-1,-1,0,-1.0,-1.0,-1,-1,-1,-1
123,8554428699208467727858131220033950637,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
124,267628818489494225336144482865126258916,50,-1,1,-1.0,-1.0,-1,3,-1,-1
125,112081823658044606508329269526940678963,-1,-1,0,-1.0,-1.0,3,-1,-1,-1
126,144465412958149682241728960872702678008,51,56,1,-1.0,-1.0,-1,2,8,-1
127,330437923655796577206418583430514442051,-1,57,0,-1.0,-1.0,-1,-1,-1,-1
128,103825695896964852350657273955489705402,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
129,95096105302507757518789814663793076125,-1,58,0,-1.0,-1.0,-1,-1,-1,-1
130,90467436392424074158420157620115675181,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
131,295316232238276017654721745460988331574,52,-1,0,-1.0,-1.0,-1,-1,-1,-1
132,240469533343792561011529904310589224644,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
133,192169765839860059977848560987837901092,53,-1,1,-1.0,-1.0,-1,3,-1,-1
134,50888102122121605661889036193237016895,54,59,0,-1.0,-1.0,-1,3,3,-1
135,166235279719690982347630054619531312236,-1,-1,0,-1.0,-1.0,-1,-1,-1,-1
136,295784003859095784235835832733950343084,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
137,50237313615133639802974028882864823623,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
138,226294045948981978166242972487364625798,55,60,1,-1.0,-1.0,3,1,3,-1
139,303497866856144619582768389749621070024,56,61,1,-1.0,-1.0,-1,1,5,-1
140,310079297200730021375263591002436700612,-1,62,1,-1.0,-1.0,-1,-1,2,-1
141,279681905721413379726722640668417132042,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
142,223550589788731583085776438921822672701,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
143,263921112832262893766884750492475690915,-1,63,1,-1.0,-1.0,-1,-1,-1,-1
144,263023180345090640319711402322395294201,-1,-1,0,-1.0,-1.0,-1,-1,-1,-1
145,157678708472243088221144615024644860479,-1,-1,0,-1.0,-1.0,-1,-1,-1,-1
146,89197754447514856150357003299319981207,57,64,1,-1.0,-1.0,-1,2,1,-1
147,194363769822306614817210629263954777137,-1,-1,0,-1.0,-1.0,-1,-1,-1,-1
148,123074580206867828616107692121253563574,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
149,53202396217303161699392617355550581670,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
150,189657209506497498541018886804618660389,-1,-1,0,-1.0,-1.0,-1,-1,-1,-1
151,145683019073419721539151804647044033877,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
152,253977110868276775344299332680177305380,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
153,100155528565482688423290070264809744858,-1,65,1,-1.0,-1.0,-1,-1,-1,-1
154,196826288169594716562435703682369241580,-1,66,0,-1.0,-1.0,-1,-1,-1,-1
155,8951727168939659107335557410874630310,-1,67,1,-1.0,-1.0,-1,-1,6,-1
156,112488187038457721641277094900071428350,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
157,233418200602394621017620526493149678887,58,68,0,-1.0,-1.0,-1,3,11,-1
158,326592435426566986229002978606187639174,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
159,88108714445186104167822979091211466809,-1,-1,0,-1.0,-1.0,-1,-1,-1,-1
160,294139354450185579371924675769101299149,-1,69,1,-1.0,-1.0,-1,-1,3,-1
161,97961861879334276141767070898873922133,59,-1,1,-1.0,-1.0,-1,-1,-1,-1
162,127082116239396680568377718246991435609,-1,70,1,-1.0,-1.0,1,-1,12,-1
163,22641320350205467780476039927932295452,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
164,337502093828383464378841309200907316258,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
165,323741909883163831542535400389892782334,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
166,193509709032142761229906656093785853501,-1,71,1,-1.0,-1.0,-1,-1,5,-1
167,260774770624385017338747801116651561558,-1,-1,1,-1.0,-1.0,2,-1,-1,-1
168,314611116708687979091180850363160428238,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
169,330514011653025384307007493305835898310,-1,-1,0,-1.0,-1.0,-1,-1,-1,-1
170,84655108796659028877152162208746009688,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
171,259112682238613016580846691377074444857,60,-1,0,-1.0,-1.0,-1,3,-1,-1
172,11481005554338773128961044508240453660,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
173,161951215025269831757608964265481867335,61,72,1,-1.0,-1.0,-1,1,7,-1
174,171328565920406300638715353754076655252,62,-1,1,-1.0,-1.0,-1,1,-1,-1
175,260187947105971377764868778691312814320,63,-1,1,-1.0,-1.0,-1,-1,-1,-1
176,46332877454776806444029779185238438871,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
177,39961520624931592638594121873772122922,-1,-1,1,-1.0,-1.0,1,-1,-1,-1
178,157688536919960645581073031228029832166,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
179,1027424081113024801947645239353066449,64,73,1,-1.0,-1.0,-1,1,1,-1
180,303167966280474752573644019239996710810,-1,74,1,-1.0,-1.0,3,-1,3,-1
181,191935130061824469955269897963630816849,-1,75,1,-1.0,-1.0,-1,-1,3,-1
182,234138932905563707492250253769232579555,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
183,257236093831128792720623740295234458425,65,76,1,-1.0,-1.0,3,3,2,-1
184,164812603587375463047775563582796354035,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
185,121424186478779336329090288905484520591,66,77,0,-1.0,-1.0,-1,1,6,-1
186,323239340227309192654873975446424733697,-1,78,1,-1.0,-1.0,-1,-1,-1,-1
187,150509809321114444303058765999455427487,-1,-1,0,-1.0,-1.0,-1,-1,-1,-1
188,4953353006776580166743023137781859086,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
189,27994191080921153184453354079307972754,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
190,9063028916831627961068286948618830878,-1,79,1,-1.0,-1.0,-1,-1,8,-1
191,92130569254797757972931849344654045325,-1,80,1,-1.0,-1.0,-1,-1,3,-1
192,135431832583300433988332891169563525114,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
193,329261154387505385761661545088716684269,-1,81,0,-1.0,-1.0,-1,-1,-1,-1
194,52898151680879695535411792434065521010,67,82,1,-1.0,-1.0,-1,3,4,-1
195,253683747903085575138892726973289763650,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
196,31314422351589137012595431655017819023,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
197,322550738798157690901852083289703459887,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
198,272521150915777693776115301967442489172,-1,83,1,-1.0,-1.0,-1,-1,6,-1
199,299703051323391999116275442218287968533,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
200,35114020602632886827749152703260531672,68,84,1,-1.0,-1.0,-1,-1,-1,-1
201,145229162451837353164094804321421622493,-1,85,1,-1.0,-1.0,-1,-1,3,-1
202,283132999840082062566203708148388700567,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
203,193309699676835775210572685252190812607,-1,-1,0,-1.0,-1.0,-1,-1,-1,-1
204,114301200100451279056158034188881024139,69,-1,1,-1.0,-1.0,2,3,-1,-1
205,203803644443997733019962909425032758553,-1,86,1,-1.0,-1.0,-1,-1,-1,-1
206,306772037004203649013175493122456399516,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
207,261151424097435939627730044379310319059,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
208,130578947903382380669388333370428474339,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
209,272056984334607084527884959566324801818,70,87,0,-1.0,-1.0,-1,4,-1,-1
210,211152893536325419079902101460072928675,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
211,212296159546911700295513656785779385048,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
212,24334745841270291856786791255054093617,-1,88,0,-1.0,-1.0,3,-1,6,-1
213,48256086467324090855082164748279963288,-1,89,1,-1.0,-1.0,-1,-1,3,-1
214,126496312572124361550134127045685278724,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
215,77700889351628259112359250987830668238,-1,90,1,-1.0,-1.0,-1,-1,-1,-1
216,66140150641826234041260638661487060826,71,91,1,-1.0,-1.0,-1,3,8,-1
217,333194032817492166885902851298626464136,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
218,20333109267912906544415341144601469410,-1,92,1,-1.0,-1.0,-1,-1,-1,-1
219,176923935641093895873027471084980373005,72,93,1,-1.0,-1.0,-1,1,8,-1
220,131757072813349548736694955427939026652,-1,94,0,-1.0,-1.0,-1,-1,3,-1
221,286124405700569993751705311751884140028,-1,-1,1,-1.0,-1.0,1,-1,-1,-1
222,12838356626275303216393245943624746613,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
223,257826309721153351476456697793243112745,73,95,1,-1.0,-1.0,-1,1,3,-1
224,263733140244922182309795042985191644327,74,96,0,-1.0,-1.0,-1,1,6,-1
225,310622183146487463205427753227555864005,75,97,0,-1.0,-1.0,-1,3,3,-1
226,101333494090980446252845894454144538787,76,-1,1,-1.0,-1.0,1,1,-1,-1
227,104403942653841503609566008993969898151,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
228,248190709126535776392569941538353185767,-1,98,1,-1.0,-1.0,-1,-1,6,-1
229,221914978101629451485928036168974355865,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
230,31253118120919939053135357032571702505,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
231,54326693335949314187819433567300394400,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
232,58426207767971770916278683954660100228,-1,99,1,-1.0,-1.0,-1,-1,3,-1
233,158192942784861428978860258733798832113,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
234,91037804359218138350417701826052318945,-1,-1,0,-1.0,-1.0,-1,-1,-1,-1
235,6782131156629452144353861365887440442,-1,-1,0,-1.0,-1.0,-1,-1,-1,-1
236,113610901992333087587668050518771522055,77,-1,0,-1.0,-1.0,-1,-1,-1,-1
237,25742407346149855748387126207474115060,78,100,0,-1.0,-1.0,-1,1,9,-1
238,228832340212415674172612213262259432957,-1,-1,0,-1.0,-1.0,-1,-1,-1,-1
239,88925101575125826118743192510092291431,79,101,1,-1.0,-1.0,3,1,11,-1
240,90688538401537658943960645310181726188,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
241,168145854974708726215853622534357792739,-1,102,1,-1.0,-1.0,-1,-1,5,-1
242,333631899434044791386720853997284988766,80,103,1,-1.0,-1.0,-1,1,1,-1
243,169333533085747775481531663423755711201,81,-1,1,-1.0,-1.0,-1,2,-1,-1
244,175582386313944161795878861012859556773,82,104,1,-1.0,-1.0,-1,1,5,-1
245,246776175522089756549539348940030088174,-1,105,1,-1.0,-1.0,-1,-1,6,-1
246,5790159393889641701703907267481178885,-1,106,1,-1.0,-1.0,-1,-1,3,-1
247,104771748645661120040602550765893097471,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
248,263959905453697193005402272020012543395,-1,107,0,-1.0,-1.0,-1,-1,3,-1
249,123195810224002551407365316502630368273,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
250,303456667057560682128238291954097455702,-1,108,1,-1.0,-1.0,-1,-1,12,-1
251,12532242973598310476759293643448399775,83,109,1,-1.0,-1.0,-1,1,13,-1
252,223678755664634172297767296288499794669,84,110,1,-1.0,-1.0,1,1,6,-1
253,75319087155511345731055311513771964394,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
254,300754552317222234697924351452819449798,-1,111,1,-1.0,-1.0,-1,-1,11,-1
255,289791022962601270115572368182439968890,-1,112,1,-1.0,-1.0,1,-1,1,-1
256,64976848877177338460265108536015147428,-1,113,1,-1.0,-1.0,-1,-1,9,-1
257,131135950567330162224742713593355879536,-1,114,1,-1.0,-1.0,-1,-1,3,-1
258,334493322670351965603286343198252338560,-1,115,0,-1.0,-1.0,-1,-1,9,-1
259,312356077981317382430869964992601548052,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
260,172703542985101062698034165964014020035,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
261,268274825194586623402195401990020950263,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
262,113575073241494468773953423386511724287,-1,-1,0,-1.0,-1.0,-1,-1,-1,-1
263,212369951679539343581472672826492827081,85,-1,0,-1.0,-1.0,-1,1,-1,-1
264,233846327174383365241137605187666922459,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
265,270842197387065921142373452430846771098,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
266,306506986791532779240874639658641958278,-1,-1,0,-1.0,-1.0,-1,-1,-1,-1
267,231626438057339711822293620570312477834,-1,-1,1,-1.0,-1.0,2,-1,-1,-1
268,106114018887155426226147614997858792752,-1,-1,0,-1.0,-1.0,-1,-1,-1,-1
269,50441084940531880369941052168564998183,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
270,241387929741418879280839543260733315290,86,-1,0,-1.0,-1.0,-1,1,-1,-1
271,306157086755010792301875858209145340554,-1,116,1,-1.0,-1.0,-1,-1,3,-1
272,194639214842118748251021251884105975381,87,117,1,-1.0,-1.0,3,1,1,-1
273,20418655062461740186216658908036759568,-1,118,0,-1.0,-1.0,-1,-1,-1,-1
274,5752628829954002764820547142155761835,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
275,186041594761382336676590413528785015482,88,119,1,-1.0,-1.0,-1,-1,3,-1
276,137951264185018201476974173533969320855,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
277,153537026509770173031332654576478813943,-1,120,1,-1.0,-1.0,-1,-1,3,1
278,49386364061214374277500460177020628275,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
279,181447746909985191503774751871162149179,-1,-1,1,-1.0,-1.0,3,-1,-1,-1
280,194068769511915887086034784214517539865,-1,121,1,-1.0,-1.0,-1,-1,9,-1
281,25096069206595156201888359216018647521,89,122,1,-1.0,-1.0,-1,-1,3,-1
282,140896623392230431508977010951665281956,90,123,0,-1.0,-1.0,1,1,14,-1
283,188851547908670620356671759640478671156,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
284,121051362044624544191995301735598349871,91,124,1,-1.0,-1.0,-1,-1,-1,-1
285,43289954693688624520177195813532228692,-1,125,1,-1.0,-1.0,-1,-1,-1,-1
286,137132166407630290933474166028563435555,-1,-1,1,-1.0,-1.0,3,-1,-1,-1
287,64529743606919472121430505059953931817,92,126,0,-1.0,-1.0,-1,-1,15,-1
288,130309776624786107645836133368356836448,-1,-1,0,-1.0,-1.0,-1,-1,-1,-1
289,60604628427354898237109469158842332925,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
290,79974816443413244048382439065234905535,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
291,19853404917545483775477297020898526615,93,-1,1,-1.0,-1.0,3,1,-1,-1
292,63324391814096583412191580714840586401,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
293,3557962740278691464635349591998458106,-1,-1,0,-1.0,-1.0,-1,-1,-1,-1
294,175211056941640508547880168605959011639,-1,-1,0,-1.0,-1.0,-1,-1,-1,-1
295,84902628053891314972516947117165072946,-1,127,-1,-1.0,-1.0,-1,-1,6,-1
296,172994020949969284928110591909079835198,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
297,330321197883664057716118349721048024317,-1,128,0,-1.0,-1.0,-1,-1,3,-1
298,35257597706638616933314121974266453073,-1,-1,0,-1.0,-1.0,-1,-1,-1,-1
299,154111443353369261394202161099205768711,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
300,127825305586501901789920155813457838749,-1,-1,0,-1.0,-1.0,-1,-1,-1,-1
301,84053125707734754437906040554537276485,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
302,48413870804765789426791246899710936956,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
303,88160630082454325379722560673605727481,94,-1,0,-1.0,-1.0,1,2,-1,1
304,245493878392204151726282882202075319040,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
305,244933831745885525322792442880625033024,-1,-1,0,-1.0,-1.0,-1,-1,-1,-1
306,153184575777984804211325990750805430464,-1,129,1,-1.0,-1.0,-1,-1,14,-1
307,318293440176160718410825836978649906002,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
308,246939065718116867143882378694892160309,95,-1,0,-1.0,-1.0,-1,3,-1,-1
309,219560883043282126984865726898796035913,-1,-1,1,-1.0,-1.0,-1,-1,-1,-1
